bioproject,sample,run,read1,read2
PRJNA693857,GSM5029364,SRR13500494,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500494_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500494_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029364,SRR13500495,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500495_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500495_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029364,SRR13500496,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500496_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500496_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500497,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500497_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500497_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500498,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500498_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500498_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500499,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500499_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500499_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500500,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500500_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500500_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500501,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500501_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500501_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500502,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500502_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500502_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500503,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500503_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500503_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029365,SRR13500504,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500504_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500504_GSM5029365_SD2056_Homo_sapiens_RNA-Seq_2.fastq.gz
