bioproject,sample,run,read1,read2
PRJNA694637,GSM5033990,SRR13521310,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521310_GSM5033990_Patient_tumor_sample_29_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033990,SRR13521311,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521311_GSM5033990_Patient_tumor_sample_29_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033991,SRR13521312,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521312_GSM5033991_Patient_tumor_sample_30_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033991,SRR13521313,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521313_GSM5033991_Patient_tumor_sample_30_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033991,SRR13521314,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521314_GSM5033991_Patient_tumor_sample_30_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033991,SRR13521315,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521315_GSM5033991_Patient_tumor_sample_30_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033991,SRR13521316,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521316_GSM5033991_Patient_tumor_sample_30_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033992,SRR13521317,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521317_GSM5033992_Patient_tumor_sample_30_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033992,SRR13521318,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521318_GSM5033992_Patient_tumor_sample_30_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033992,SRR13521319,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521319_GSM5033992_Patient_tumor_sample_30_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033992,SRR13521320,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521320_GSM5033992_Patient_tumor_sample_30_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033992,SRR13521321,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521321_GSM5033992_Patient_tumor_sample_30_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033993,SRR13521322,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521322_GSM5033993_Patient_tumor_sample_31_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033993,SRR13521323,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521323_GSM5033993_Patient_tumor_sample_31_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033993,SRR13521324,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521324_GSM5033993_Patient_tumor_sample_31_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033993,SRR13521325,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521325_GSM5033993_Patient_tumor_sample_31_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033993,SRR13521326,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521326_GSM5033993_Patient_tumor_sample_31_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033994,SRR13521327,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521327_GSM5033994_Patient_tumor_sample_31_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033994,SRR13521328,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521328_GSM5033994_Patient_tumor_sample_31_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033994,SRR13521329,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521329_GSM5033994_Patient_tumor_sample_31_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033994,SRR13521330,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521330_GSM5033994_Patient_tumor_sample_31_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033994,SRR13521331,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521331_GSM5033994_Patient_tumor_sample_31_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033995,SRR13521332,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521332_GSM5033995_Patient_tumor_sample_31_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033995,SRR13521333,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521333_GSM5033995_Patient_tumor_sample_31_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033995,SRR13521334,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521334_GSM5033995_Patient_tumor_sample_31_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033995,SRR13521335,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521335_GSM5033995_Patient_tumor_sample_31_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033995,SRR13521336,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521336_GSM5033995_Patient_tumor_sample_31_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033996,SRR13521337,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521337_GSM5033996_Patient_tumor_sample_32_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033996,SRR13521338,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521338_GSM5033996_Patient_tumor_sample_32_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033996,SRR13521339,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521339_GSM5033996_Patient_tumor_sample_32_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033996,SRR13521340,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521340_GSM5033996_Patient_tumor_sample_32_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033996,SRR13521341,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521341_GSM5033996_Patient_tumor_sample_32_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033997,SRR13521342,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521342_GSM5033997_Patient_tumor_sample_32_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033997,SRR13521343,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521343_GSM5033997_Patient_tumor_sample_32_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033997,SRR13521344,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521344_GSM5033997_Patient_tumor_sample_32_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033997,SRR13521345,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521345_GSM5033997_Patient_tumor_sample_32_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033997,SRR13521346,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521346_GSM5033997_Patient_tumor_sample_32_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033998,SRR13521347,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521347_GSM5033998_Patient_tumor_sample_33_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033998,SRR13521348,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521348_GSM5033998_Patient_tumor_sample_33_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033998,SRR13521349,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521349_GSM5033998_Patient_tumor_sample_33_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033998,SRR13521350,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521350_GSM5033998_Patient_tumor_sample_33_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033998,SRR13521351,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521351_GSM5033998_Patient_tumor_sample_33_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033999,SRR13521352,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521352_GSM5033999_Patient_tumor_sample_33_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033999,SRR13521353,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521353_GSM5033999_Patient_tumor_sample_33_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033999,SRR13521354,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521354_GSM5033999_Patient_tumor_sample_33_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033999,SRR13521355,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521355_GSM5033999_Patient_tumor_sample_33_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033999,SRR13521356,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521356_GSM5033999_Patient_tumor_sample_33_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034000,SRR13521357,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521357_GSM5034000_Patient_tumor_sample_33_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034000,SRR13521358,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521358_GSM5034000_Patient_tumor_sample_33_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034000,SRR13521359,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521359_GSM5034000_Patient_tumor_sample_33_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034000,SRR13521360,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521360_GSM5034000_Patient_tumor_sample_33_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034000,SRR13521361,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521361_GSM5034000_Patient_tumor_sample_33_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034001,SRR13521362,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521362_GSM5034001_Patient_tumor_sample_34_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034001,SRR13521363,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521363_GSM5034001_Patient_tumor_sample_34_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034001,SRR13521364,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521364_GSM5034001_Patient_tumor_sample_34_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034001,SRR13521365,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521365_GSM5034001_Patient_tumor_sample_34_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034001,SRR13521366,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521366_GSM5034001_Patient_tumor_sample_34_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034002,SRR13521367,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521367_GSM5034002_Patient_tumor_sample_34_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034002,SRR13521368,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521368_GSM5034002_Patient_tumor_sample_34_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034002,SRR13521369,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521369_GSM5034002_Patient_tumor_sample_34_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034002,SRR13521370,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521370_GSM5034002_Patient_tumor_sample_34_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034002,SRR13521371,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521371_GSM5034002_Patient_tumor_sample_34_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034003,SRR13521372,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521372_GSM5034003_Patient_tumor_sample_34_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034003,SRR13521373,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521373_GSM5034003_Patient_tumor_sample_34_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034003,SRR13521374,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521374_GSM5034003_Patient_tumor_sample_34_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034003,SRR13521375,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521375_GSM5034003_Patient_tumor_sample_34_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034003,SRR13521376,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521376_GSM5034003_Patient_tumor_sample_34_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034004,SRR13521377,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521377_GSM5034004_Patient_tumor_sample_35_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034004,SRR13521378,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521378_GSM5034004_Patient_tumor_sample_35_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034004,SRR13521379,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521379_GSM5034004_Patient_tumor_sample_35_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034004,SRR13521380,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521380_GSM5034004_Patient_tumor_sample_35_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034004,SRR13521381,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521381_GSM5034004_Patient_tumor_sample_35_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034005,SRR13521382,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521382_GSM5034005_Patient_tumor_sample_35_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034005,SRR13521383,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521383_GSM5034005_Patient_tumor_sample_35_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034005,SRR13521384,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521384_GSM5034005_Patient_tumor_sample_35_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034005,SRR13521385,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521385_GSM5034005_Patient_tumor_sample_35_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034005,SRR13521386,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521386_GSM5034005_Patient_tumor_sample_35_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034006,SRR13521387,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521387_GSM5034006_Patient_tumor_sample_36_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034006,SRR13521388,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521388_GSM5034006_Patient_tumor_sample_36_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034006,SRR13521389,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521389_GSM5034006_Patient_tumor_sample_36_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034006,SRR13521390,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521390_GSM5034006_Patient_tumor_sample_36_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034006,SRR13521391,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521391_GSM5034006_Patient_tumor_sample_36_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034007,SRR13521392,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521392_GSM5034007_Patient_tumor_sample_37_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034007,SRR13521393,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521393_GSM5034007_Patient_tumor_sample_37_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034007,SRR13521394,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521394_GSM5034007_Patient_tumor_sample_37_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034007,SRR13521395,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521395_GSM5034007_Patient_tumor_sample_37_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034007,SRR13521396,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521396_GSM5034007_Patient_tumor_sample_37_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034008,SRR13521397,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521397_GSM5034008_Patient_tumor_sample_38_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034008,SRR13521398,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521398_GSM5034008_Patient_tumor_sample_38_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034008,SRR13521399,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521399_GSM5034008_Patient_tumor_sample_38_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034008,SRR13521400,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521400_GSM5034008_Patient_tumor_sample_38_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034008,SRR13521401,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521401_GSM5034008_Patient_tumor_sample_38_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034009,SRR13521402,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521402_GSM5034009_Patient_tumor_sample_38_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034009,SRR13521403,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521403_GSM5034009_Patient_tumor_sample_38_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034009,SRR13521404,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521404_GSM5034009_Patient_tumor_sample_38_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034009,SRR13521405,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521405_GSM5034009_Patient_tumor_sample_38_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034009,SRR13521406,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521406_GSM5034009_Patient_tumor_sample_38_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034010,SRR13521407,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521407_GSM5034010_Patient_tumor_sample_39_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034010,SRR13521408,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521408_GSM5034010_Patient_tumor_sample_39_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034010,SRR13521409,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521409_GSM5034010_Patient_tumor_sample_39_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034010,SRR13521410,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521410_GSM5034010_Patient_tumor_sample_39_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034010,SRR13521411,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521411_GSM5034010_Patient_tumor_sample_39_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034011,SRR13521412,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521412_GSM5034011_Patient_tumor_sample_40_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034011,SRR13521413,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521413_GSM5034011_Patient_tumor_sample_40_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034011,SRR13521414,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521414_GSM5034011_Patient_tumor_sample_40_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034011,SRR13521415,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521415_GSM5034011_Patient_tumor_sample_40_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034011,SRR13521416,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521416_GSM5034011_Patient_tumor_sample_40_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034012,SRR13521417,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521417_GSM5034012_Patient_tumor_sample_41_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034012,SRR13521418,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521418_GSM5034012_Patient_tumor_sample_41_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034012,SRR13521419,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521419_GSM5034012_Patient_tumor_sample_41_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034012,SRR13521420,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521420_GSM5034012_Patient_tumor_sample_41_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034012,SRR13521421,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521421_GSM5034012_Patient_tumor_sample_41_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
